order_id,payment_sequential,payment_type,payment_installments,payment_value
ORD2018OCT_3770,1,debit_card,1,248.71
ORD2018OCT_1879,1,credit_card,2,66.91
ORD2018OCT_748,1,credit_card,1,21.24
ORD2018OCT_1804,1,credit_card,5,163.58
ORD2018OCT_4439,1,credit_card,1,73.16
ORD2018OCT_3593,1,credit_card,1,63.44
ORD2018OCT_4302,1,boleto,1,78.42
ORD2018OCT_8037,1,credit_card,2,210.73
ORD2018OCT_149,1,credit_card,3,184.52
ORD2018OCT_8776,1,credit_card,1,52.77
ORD2018OCT_7283,2,credit_card,2,48.65
ORD2018OCT_4213,1,credit_card,1,339.31
ORD2018OCT_8654,1,boleto,1,69.4
ORD2018OCT_7595,1,credit_card,4,45.45
ORD2018OCT_3668,1,credit_card,6,104.34
ORD2018OCT_4756,1,boleto,1,77.72
ORD2018OCT_807,1,credit_card,1,51.73
ORD2018OCT_1001,1,credit_card,5,521.37
ORD2018OCT_9605,1,credit_card,2,137.44
ORD2018OCT_9280,1,boleto,1,96.19
ORD2018OCT_8148,1,credit_card,6,401.2
ORD2018OCT_3349,1,boleto,1,92.35
ORD2018OCT_5030,1,boleto,1,79.9
ORD2018OCT_8527,1,credit_card,7,389.95
ORD2018OCT_7381,2,voucher,1,238.98
ORD2018OCT_5694,1,credit_card,1,116.84
ORD2018OCT_6651,1,boleto,1,67.7
ORD2018OCT_3693,1,boleto,1,49.4
ORD2018OCT_704,1,credit_card,7,70.44
ORD2018OCT_786,1,credit_card,3,148.28
ORD2018OCT_7196,1,credit_card,1,55.69
ORD2018OCT_5254,1,voucher,1,194.42
ORD2018OCT_2707,1,credit_card,6,63.27
ORD2018OCT_804,1,credit_card,3,39.1
ORD2018OCT_2997,1,credit_card,8,403.81
ORD2018OCT_9569,1,credit_card,1,56.9
ORD2018OCT_1333,1,credit_card,1,67.53
ORD2018OCT_3181,1,credit_card,10,114.8
ORD2018OCT_7915,1,credit_card,3,370.59
ORD2018OCT_1403,1,credit_card,1,39.78
ORD2018OCT_1030,1,credit_card,2,114.19
ORD2018OCT_2801,1,credit_card,5,99.7
ORD2018OCT_232,1,credit_card,10,819.35
ORD2018OCT_2990,1,credit_card,10,258.9
ORD2018OCT_2486,1,credit_card,2,150.09
ORD2018OCT_8326,1,credit_card,2,129.11
ORD2018OCT_602,1,boleto,1,101.0
ORD2018OCT_4139,1,credit_card,1,32.63
ORD2018OCT_3364,1,credit_card,3,216.94
ORD2018OCT_1368,1,boleto,1,82.96
ORD2018OCT_1977,1,debit_card,1,44.66
ORD2018OCT_2700,1,credit_card,1,204.4
ORD2018OCT_4470,1,boleto,1,38.86
ORD2018OCT_140,1,credit_card,7,85.75
ORD2018OCT_2357,1,credit_card,5,227.75
ORD2018OCT_4662,1,boleto,1,147.98
ORD2018OCT_3226,1,boleto,1,89.52
ORD2018OCT_4891,1,credit_card,1,67.13
ORD2018OCT_7116,1,credit_card,2,161.05
ORD2018OCT_4836,1,credit_card,8,278.66
ORD2018OCT_3661,1,credit_card,1,83.73
ORD2018OCT_3783,1,credit_card,6,114.51
ORD2018OCT_8256,1,boleto,1,303.42
ORD2018OCT_4860,1,boleto,1,94.4
ORD2018OCT_3174,1,boleto,1,34.64
ORD2018OCT_4023,1,boleto,1,130.09
ORD2018OCT_7433,1,credit_card,6,212.46
ORD2018OCT_5490,1,credit_card,2,113.6
ORD2018OCT_6160,1,credit_card,1,154.73
ORD2018OCT_8413,1,credit_card,1,34.77
ORD2018OCT_6555,1,credit_card,3,33.59
ORD2018OCT_9415,1,credit_card,10,1158.99
ORD2018OCT_7260,1,credit_card,3,73.37
ORD2018OCT_6883,1,credit_card,10,1097.7
ORD2018OCT_5880,1,boleto,1,43.47
ORD2018OCT_9553,1,credit_card,1,144.13
ORD2018OCT_2994,1,credit_card,5,264.54
ORD2018OCT_8201,18,voucher,1,1.4
ORD2018OCT_4737,1,credit_card,12,1228.73
ORD2018OCT_3483,1,credit_card,2,163.7
ORD2018OCT_3187,1,credit_card,3,313.94
ORD2018OCT_2003,1,credit_card,1,180.77
ORD2018OCT_7776,1,credit_card,1,137.3
ORD2018OCT_6753,1,credit_card,2,71.07
ORD2018OCT_844,1,credit_card,1,77.57
ORD2018OCT_1573,1,credit_card,2,56.94
ORD2018OCT_2914,1,credit_card,8,290.86
ORD2018OCT_7947,1,credit_card,1,137.73
ORD2018OCT_2084,1,debit_card,1,55.28
ORD2018OCT_3659,1,credit_card,2,149.7
ORD2018OCT_2136,1,boleto,1,63.59
ORD2018OCT_9544,1,credit_card,1,105.28
ORD2018OCT_960,1,boleto,1,70.43
ORD2018OCT_4203,1,voucher,1,210.22
ORD2018OCT_7273,1,credit_card,3,34.01
ORD2018OCT_3775,1,credit_card,1,49.1
ORD2018OCT_7683,1,credit_card,4,40.52
ORD2018OCT_6193,1,credit_card,5,218.13
ORD2018OCT_2965,1,credit_card,4,163.81
ORD2018OCT_1903,1,credit_card,1,6.59
ORD2018OCT_5561,1,credit_card,6,68.8
ORD2018OCT_8544,1,credit_card,2,295.26
ORD2018OCT_534,1,credit_card,1,60.26
ORD2018OCT_1468,1,credit_card,3,66.69
ORD2018OCT_7668,1,credit_card,10,525.61
ORD2018OCT_2617,1,boleto,1,102.03
ORD2018OCT_7647,7,voucher,1,1.27
ORD2018OCT_9909,1,credit_card,4,41.84
ORD2018OCT_8847,1,credit_card,8,171.87
ORD2018OCT_8383,1,credit_card,5,56.43
ORD2018OCT_2374,1,credit_card,2,80.77
ORD2018OCT_769,1,credit_card,3,188.2
ORD2018OCT_7187,1,credit_card,2,195.89
ORD2018OCT_5810,1,credit_card,1,56.17
ORD2018OCT_5807,1,credit_card,8,517.59
ORD2018OCT_1098,1,credit_card,4,41.1
ORD2018OCT_8156,1,credit_card,3,206.2
ORD2018OCT_7072,1,debit_card,1,301.0
ORD2018OCT_6863,1,credit_card,5,89.18
ORD2018OCT_7803,1,credit_card,1,81.51
ORD2018OCT_343,1,credit_card,7,86.15
ORD2018OCT_6061,1,boleto,1,69.17
ORD2018OCT_7315,1,credit_card,1,162.9
ORD2018OCT_1205,1,credit_card,8,192.16
ORD2018OCT_6940,1,debit_card,1,25.41
ORD2018OCT_7954,2,voucher,1,67.62
ORD2018OCT_6649,1,credit_card,1,34.78
ORD2018OCT_835,1,boleto,1,124.4
ORD2018OCT_2100,1,boleto,1,71.71
ORD2018OCT_5274,2,voucher,1,96.94
ORD2018OCT_4364,1,credit_card,5,293.95
ORD2018OCT_1015,1,credit_card,6,66.6
ORD2018OCT_7106,1,boleto,1,141.66
ORD2018OCT_715,1,credit_card,3,66.01
ORD2018OCT_9365,1,boleto,1,135.08
ORD2018OCT_5010,1,credit_card,2,43.38
ORD2018OCT_4546,1,credit_card,1,97.71
ORD2018OCT_8305,1,boleto,1,66.93
ORD2018OCT_6194,1,credit_card,1,150.05
ORD2018OCT_2333,1,credit_card,4,183.79
ORD2018OCT_6436,1,credit_card,1,22.29
ORD2018OCT_5646,1,credit_card,1,87.16
ORD2018OCT_4264,1,boleto,1,611.68
ORD2018OCT_114,1,credit_card,7,156.33
ORD2018OCT_4881,1,credit_card,1,40.45
ORD2018OCT_4348,1,boleto,1,55.01
ORD2018OCT_8494,1,boleto,1,127.45
ORD2018OCT_6220,1,credit_card,1,139.86
ORD2018OCT_7914,1,credit_card,1,257.77
ORD2018OCT_8875,1,credit_card,1,30.75
ORD2018OCT_7885,1,credit_card,1,6.17
ORD2018OCT_2291,2,voucher,1,80.49
ORD2018OCT_4228,1,credit_card,2,127.92
ORD2018OCT_2620,1,credit_card,1,88.49
ORD2018OCT_962,1,credit_card,3,33.35
ORD2018OCT_8707,1,credit_card,5,169.99
ORD2018OCT_3783,1,credit_card,2,69.06
ORD2018OCT_8726,1,credit_card,6,159.11
ORD2018OCT_9820,1,credit_card,1,30.75
ORD2018OCT_1448,1,boleto,1,117.85
ORD2018OCT_3751,1,boleto,1,77.57
ORD2018OCT_8163,1,credit_card,2,235.13
ORD2018OCT_7011,1,credit_card,6,83.25
ORD2018OCT_4833,1,credit_card,1,117.06
ORD2018OCT_5848,1,credit_card,3,79.14
ORD2018OCT_7630,1,credit_card,1,144.82
ORD2018OCT_4160,1,credit_card,3,33.99
ORD2018OCT_6730,1,debit_card,1,162.25
ORD2018OCT_6596,1,credit_card,3,147.23
ORD2018OCT_3783,1,credit_card,1,192.11
ORD2018OCT_5711,1,credit_card,8,85.81
ORD2018OCT_7196,1,credit_card,8,329.97
ORD2018OCT_5538,1,credit_card,1,85.16
ORD2018OCT_6960,1,credit_card,4,153.24
ORD2018OCT_7659,2,voucher,1,46.68
ORD2018OCT_2869,1,credit_card,1,153.8
ORD2018OCT_1667,1,credit_card,3,177.59
ORD2018OCT_881,1,credit_card,2,116.0
ORD2018OCT_5020,1,credit_card,1,162.83
ORD2018OCT_2361,1,credit_card,1,19.33
ORD2018OCT_4649,1,credit_card,3,33.16
ORD2018OCT_8754,1,credit_card,10,189.61
ORD2018OCT_5211,1,boleto,1,274.15
ORD2018OCT_9762,1,boleto,1,540.08
ORD2018OCT_4624,1,credit_card,2,224.97
ORD2018OCT_9732,1,credit_card,4,71.63
ORD2018OCT_3134,4,voucher,1,50.0
ORD2018OCT_1869,1,credit_card,1,51.32
ORD2018OCT_8265,1,credit_card,2,65.94
ORD2018OCT_5515,1,boleto,1,198.59
ORD2018OCT_266,1,credit_card,2,72.67
ORD2018OCT_2679,1,credit_card,1,86.39
ORD2018OCT_3652,1,credit_card,1,29.0
ORD2018OCT_7359,1,credit_card,4,142.81
ORD2018OCT_3614,1,credit_card,5,77.57
ORD2018OCT_9071,1,boleto,1,40.39
ORD2018OCT_2158,1,credit_card,2,128.65
ORD2018OCT_4902,1,credit_card,1,115.13
ORD2018OCT_8542,1,credit_card,1,43.17
ORD2018OCT_3477,1,boleto,1,40.88
ORD2018OCT_9442,1,credit_card,4,166.3
ORD2018OCT_6621,1,credit_card,2,34.47
ORD2018OCT_5294,1,credit_card,3,172.66
ORD2018OCT_8323,1,credit_card,2,103.28
ORD2018OCT_2604,1,credit_card,1,55.13
ORD2018OCT_5383,1,credit_card,2,151.74
ORD2018OCT_3196,1,credit_card,10,654.82
ORD2018OCT_9780,1,credit_card,2,309.18
ORD2018OCT_9821,1,credit_card,7,73.58
ORD2018OCT_4295,1,boleto,1,276.18
ORD2018OCT_9648,1,credit_card,1,99.34
ORD2018OCT_5442,1,credit_card,4,43.22
ORD2018OCT_6251,1,credit_card,1,58.16
ORD2018OCT_7672,1,boleto,1,109.79
ORD2018OCT_5946,1,boleto,1,131.25
ORD2018OCT_2590,1,credit_card,1,50.1
ORD2018OCT_3661,1,credit_card,1,29.1
ORD2018OCT_2044,1,credit_card,1,37.77
ORD2018OCT_8160,1,credit_card,3,119.63
ORD2018OCT_487,1,credit_card,8,274.71
ORD2018OCT_1557,1,credit_card,2,66.69
ORD2018OCT_4564,1,credit_card,1,96.7
ORD2018OCT_9351,1,credit_card,1,203.93
ORD2018OCT_9639,1,credit_card,3,169.87
ORD2018OCT_4104,1,boleto,1,48.62
ORD2018OCT_7067,1,credit_card,3,34.89
ORD2018OCT_715,1,credit_card,5,133.2
ORD2018OCT_9,1,credit_card,1,22.39
ORD2018OCT_3348,1,boleto,1,40.6
ORD2018OCT_8338,1,credit_card,10,194.37
ORD2018OCT_9271,1,credit_card,3,149.86
ORD2018OCT_7468,1,credit_card,3,285.7
ORD2018OCT_8158,1,credit_card,3,38.09
ORD2018OCT_197,1,credit_card,3,271.38
ORD2018OCT_4865,1,credit_card,3,34.03
ORD2018OCT_672,1,credit_card,5,168.29
ORD2018OCT_6569,1,credit_card,1,83.03
ORD2018OCT_4614,1,credit_card,6,226.95
ORD2018OCT_7756,1,debit_card,1,25.84
ORD2018OCT_1448,1,credit_card,8,145.68
ORD2018OCT_4894,1,credit_card,3,32.93
ORD2018OCT_4095,1,credit_card,10,889.15
ORD2018OCT_3406,1,credit_card,6,186.62
ORD2018OCT_638,1,credit_card,1,79.95
ORD2018OCT_1822,1,credit_card,1,31.88
ORD2018OCT_7651,1,credit_card,1,102.97
ORD2018OCT_1703,1,credit_card,3,100.91
ORD2018OCT_7707,1,voucher,1,49.8
ORD2018OCT_1284,2,voucher,1,60.0
ORD2018OCT_1308,1,credit_card,10,156.49
ORD2018OCT_2018,1,credit_card,2,137.6
ORD2018OCT_9854,1,credit_card,6,447.0
ORD2018OCT_3618,1,debit_card,1,139.8
ORD2018OCT_2816,1,boleto,1,143.89
ORD2018OCT_4027,1,credit_card,5,52.97
ORD2018OCT_2815,1,credit_card,1,124.52
ORD2018OCT_815,1,credit_card,2,85.79
ORD2018OCT_6601,1,debit_card,1,171.34
ORD2018OCT_4213,1,credit_card,3,137.75
ORD2018OCT_5220,1,credit_card,1,78.9
ORD2018OCT_5702,1,boleto,1,377.46
ORD2018OCT_9775,1,credit_card,3,92.78
ORD2018OCT_8221,1,credit_card,2,150.15
ORD2018OCT_6193,1,credit_card,2,68.43
ORD2018OCT_3693,1,credit_card,2,223.31
ORD2018OCT_9819,1,credit_card,2,100.0
ORD2018OCT_2278,1,credit_card,3,157.3
ORD2018OCT_3368,1,credit_card,4,48.02
ORD2018OCT_1438,1,credit_card,2,82.16
ORD2018OCT_614,2,voucher,1,27.56
ORD2018OCT_7693,1,credit_card,8,367.11
ORD2018OCT_9091,1,credit_card,2,102.03
ORD2018OCT_1671,1,credit_card,4,296.24
ORD2018OCT_4469,1,credit_card,2,230.75
ORD2018OCT_203,1,credit_card,4,61.1
ORD2018OCT_4233,1,credit_card,4,322.89
ORD2018OCT_5309,1,credit_card,4,99.9
ORD2018OCT_5709,1,credit_card,10,106.44
ORD2018OCT_2342,1,credit_card,3,102.13
ORD2018OCT_2009,1,boleto,1,98.37
ORD2018OCT_7411,1,credit_card,3,91.28
ORD2018OCT_9010,1,credit_card,2,340.29
ORD2018OCT_5337,1,credit_card,1,174.74
ORD2018OCT_1671,1,credit_card,3,197.05
ORD2018OCT_7824,1,boleto,1,118.48
ORD2018OCT_9748,1,credit_card,3,285.76
ORD2018OCT_2446,1,credit_card,8,138.57
ORD2018OCT_851,1,credit_card,2,42.58
ORD2018OCT_4338,1,boleto,1,136.4
ORD2018OCT_6070,2,voucher,1,66.07
ORD2018OCT_5412,1,credit_card,3,33.17
ORD2018OCT_9789,1,credit_card,5,167.88
ORD2018OCT_5054,1,credit_card,8,163.32
ORD2018OCT_4835,1,credit_card,3,55.09
ORD2018OCT_3995,1,credit_card,1,66.05
ORD2018OCT_686,1,credit_card,3,70.82
ORD2018OCT_8795,1,credit_card,4,87.71
ORD2018OCT_8142,1,credit_card,1,111.02
ORD2018OCT_1850,1,credit_card,3,169.01
ORD2018OCT_8527,1,boleto,1,49.64
ORD2018OCT_3586,1,credit_card,1,1.43
ORD2018OCT_5713,1,credit_card,1,62.43
ORD2018OCT_2233,1,debit_card,1,27.75
ORD2018OCT_6425,1,credit_card,4,141.96
ORD2018OCT_4855,1,credit_card,1,39.01
ORD2018OCT_3051,1,boleto,1,217.06
ORD2018OCT_8429,1,credit_card,5,59.0
ORD2018OCT_6206,1,boleto,1,93.3
ORD2018OCT_2739,1,boleto,1,43.13
ORD2018OCT_1240,1,credit_card,7,213.04
ORD2018OCT_1115,1,credit_card,1,169.62
ORD2018OCT_6430,1,credit_card,5,76.66
ORD2018OCT_9767,1,credit_card,1,48.21
ORD2018OCT_7410,1,credit_card,7,314.64
ORD2018OCT_792,1,credit_card,2,215.14
ORD2018OCT_9503,2,voucher,1,61.37
ORD2018OCT_6201,1,credit_card,7,101.74
ORD2018OCT_1020,1,boleto,1,365.6
ORD2018OCT_9892,1,credit_card,7,143.77
ORD2018OCT_3565,1,boleto,1,278.64
ORD2018OCT_7161,1,credit_card,4,815.95
ORD2018OCT_591,1,debit_card,1,184.92
ORD2018OCT_7006,1,credit_card,6,88.34
ORD2018OCT_4446,1,credit_card,4,45.11
ORD2018OCT_7148,1,credit_card,3,183.4
ORD2018OCT_8906,1,credit_card,2,45.96
ORD2018OCT_445,1,credit_card,3,194.33
ORD2018OCT_3798,1,credit_card,1,224.98
ORD2018OCT_4627,1,credit_card,1,28.24
ORD2018OCT_9675,1,credit_card,7,71.79
ORD2018OCT_2805,1,credit_card,10,122.46
ORD2018OCT_5244,1,credit_card,3,101.2
ORD2018OCT_2980,1,boleto,1,31.22
ORD2018OCT_3111,1,credit_card,1,42.78
ORD2018OCT_1696,1,credit_card,4,50.24
ORD2018OCT_3598,1,credit_card,2,32.42
ORD2018OCT_5317,1,boleto,1,230.13
ORD2018OCT_1325,1,credit_card,4,89.17
ORD2018OCT_4987,1,boleto,1,46.58
ORD2018OCT_238,1,credit_card,5,122.48
ORD2018OCT_8654,1,credit_card,3,51.87
ORD2018OCT_9766,1,credit_card,3,64.34
ORD2018OCT_6272,1,credit_card,9,96.8
ORD2018OCT_1950,1,credit_card,1,137.23
ORD2018OCT_3787,1,boleto,1,116.94
ORD2018OCT_7912,2,voucher,1,19.51
ORD2018OCT_1050,1,boleto,1,173.34
ORD2018OCT_523,1,credit_card,3,194.24
ORD2018OCT_2671,1,credit_card,2,49.06
ORD2018OCT_7625,1,boleto,1,51.14
ORD2018OCT_998,1,credit_card,3,201.96
ORD2018OCT_1464,1,boleto,1,59.4
ORD2018OCT_99,1,credit_card,10,252.09
ORD2018OCT_2191,1,credit_card,2,29.22
ORD2018OCT_5735,1,boleto,1,21.04
ORD2018OCT_6973,1,credit_card,3,183.05
ORD2018OCT_8544,1,credit_card,3,88.27
ORD2018OCT_9612,1,credit_card,1,435.79
ORD2018OCT_8542,1,credit_card,5,123.75
ORD2018OCT_5725,1,credit_card,1,91.66
ORD2018OCT_439,1,credit_card,2,87.72
ORD2018OCT_660,1,credit_card,1,27.77
ORD2018OCT_7869,1,credit_card,5,384.08
ORD2018OCT_7356,1,credit_card,4,293.25
ORD2018OCT_1837,1,credit_card,10,163.55
ORD2018OCT_5394,1,credit_card,3,193.41
ORD2018OCT_205,1,credit_card,6,413.88
ORD2018OCT_7077,1,boleto,1,156.4
ORD2018OCT_1211,1,boleto,1,77.6
ORD2018OCT_8873,1,credit_card,5,56.78
ORD2018OCT_2825,1,boleto,1,157.22
ORD2018OCT_4709,1,credit_card,1,96.62
ORD2018OCT_8846,1,credit_card,1,24.02
ORD2018OCT_8316,2,voucher,1,50.31
ORD2018OCT_5504,1,credit_card,10,111.8
ORD2018OCT_9350,1,credit_card,10,425.24
ORD2018OCT_7092,1,credit_card,4,86.02
ORD2018OCT_2539,1,credit_card,2,135.82
ORD2018OCT_3937,1,credit_card,2,98.89
ORD2018OCT_3431,1,credit_card,1,66.72
ORD2018OCT_1968,1,credit_card,8,82.56
ORD2018OCT_1233,1,credit_card,4,205.28
ORD2018OCT_7782,1,debit_card,1,191.28
ORD2018OCT_7670,1,credit_card,10,162.15
ORD2018OCT_5960,1,credit_card,3,153.48
ORD2018OCT_7708,1,credit_card,4,288.53
ORD2018OCT_6187,1,credit_card,2,40.95
ORD2018OCT_844,1,boleto,1,596.27
ORD2018OCT_3187,1,credit_card,10,194.82
ORD2018OCT_1443,1,boleto,1,203.23
ORD2018OCT_2736,2,voucher,1,77.97
ORD2018OCT_3351,1,boleto,1,168.45
ORD2018OCT_8447,1,credit_card,2,142.3
ORD2018OCT_6698,1,credit_card,3,84.57
ORD2018OCT_3585,1,boleto,1,518.51
ORD2018OCT_9685,1,credit_card,2,569.82
ORD2018OCT_9649,1,credit_card,3,87.5
ORD2018OCT_355,1,boleto,1,55.6
ORD2018OCT_9657,1,credit_card,1,56.37
ORD2018OCT_1127,1,credit_card,3,70.15
ORD2018OCT_6009,1,credit_card,1,66.22
ORD2018OCT_2707,1,credit_card,5,96.35
ORD2018OCT_7136,1,debit_card,1,171.06
ORD2018OCT_5139,1,credit_card,4,48.01
ORD2018OCT_9932,1,boleto,1,70.49
ORD2018OCT_3358,1,boleto,1,158.3
ORD2018OCT_6044,1,boleto,1,55.09
ORD2018OCT_1310,1,credit_card,3,163.25
ORD2018OCT_5419,1,credit_card,6,61.74
ORD2018OCT_2681,1,boleto,1,21.71
ORD2018OCT_8711,1,credit_card,6,356.88
ORD2018OCT_9272,1,credit_card,1,33.23
ORD2018OCT_5466,1,credit_card,1,108.31
ORD2018OCT_6321,1,credit_card,2,66.85
ORD2018OCT_7821,1,boleto,1,137.93
ORD2018OCT_7139,1,boleto,1,123.4
ORD2018OCT_430,1,credit_card,1,36.69
ORD2018OCT_8814,1,credit_card,1,57.19
ORD2018OCT_2975,1,credit_card,2,173.84
ORD2018OCT_4689,1,credit_card,1,192.56
ORD2018OCT_1592,1,credit_card,2,115.92
ORD2018OCT_8078,1,credit_card,1,74.16
ORD2018OCT_4333,1,credit_card,2,109.55
ORD2018OCT_3467,1,credit_card,1,136.09
ORD2018OCT_8616,1,boleto,1,142.76
ORD2018OCT_6496,1,credit_card,2,28.5
ORD2018OCT_3942,1,credit_card,10,102.82
ORD2018OCT_1258,1,credit_card,1,82.33
ORD2018OCT_5815,1,credit_card,8,85.14
ORD2018OCT_4332,1,voucher,1,195.33
ORD2018OCT_7877,1,credit_card,5,201.05
ORD2018OCT_5316,1,credit_card,1,129.47
ORD2018OCT_6978,1,boleto,1,85.8
ORD2018OCT_7653,1,credit_card,6,178.27
ORD2018OCT_9099,1,credit_card,3,38.74
ORD2018OCT_8351,1,boleto,1,27.8
ORD2018OCT_5501,1,credit_card,1,57.98
ORD2018OCT_6446,1,boleto,1,85.15
ORD2018OCT_5328,1,credit_card,5,56.37
ORD2018OCT_5689,1,credit_card,3,156.74
ORD2018OCT_8960,1,credit_card,4,196.89
ORD2018OCT_1922,1,boleto,1,159.75
ORD2018OCT_4850,1,credit_card,10,115.44
ORD2018OCT_578,1,credit_card,10,362.39
ORD2018OCT_8797,1,credit_card,8,224.68
ORD2018OCT_8665,1,credit_card,1,23.68
ORD2018OCT_8688,1,credit_card,2,107.53
ORD2018OCT_1419,1,credit_card,1,26.79
ORD2018OCT_5803,1,boleto,1,45.86
ORD2018OCT_9005,1,credit_card,2,105.7
ORD2018OCT_1482,1,credit_card,1,2.11
ORD2018OCT_7110,1,credit_card,1,144.36
ORD2018OCT_2843,1,credit_card,4,167.6
ORD2018OCT_4984,1,credit_card,1,125.88
ORD2018OCT_5688,1,credit_card,1,28.05
ORD2018OCT_1776,1,credit_card,3,185.8
ORD2018OCT_5355,1,credit_card,6,64.4
ORD2018OCT_6287,1,credit_card,1,160.65
ORD2018OCT_2671,1,credit_card,3,87.3
ORD2018OCT_9821,1,credit_card,1,45.56
ORD2018OCT_877,1,credit_card,10,271.38
ORD2018OCT_1384,1,credit_card,3,135.59
ORD2018OCT_9371,1,credit_card,2,72.36
ORD2018OCT_8679,1,credit_card,2,93.66
ORD2018OCT_2028,1,credit_card,1,20.6
ORD2018OCT_7994,1,credit_card,1,52.13
ORD2018OCT_2886,4,voucher,1,22.15
ORD2018OCT_1539,1,credit_card,8,88.29
ORD2018OCT_8672,1,boleto,1,246.26
ORD2018OCT_9743,1,credit_card,1,152.66
ORD2018OCT_1646,1,credit_card,1,37.77
ORD2018OCT_2281,2,voucher,1,34.76
ORD2018OCT_4914,1,boleto,1,175.64
ORD2018OCT_9428,1,credit_card,4,94.76
ORD2018OCT_5096,1,credit_card,5,74.07
ORD2018OCT_8568,1,credit_card,2,106.28
ORD2018OCT_2577,2,voucher,1,21.09
ORD2018OCT_8907,1,credit_card,10,1233.65
ORD2018OCT_4069,1,boleto,1,40.09
ORD2018OCT_2333,1,credit_card,2,57.43
ORD2018OCT_3606,1,credit_card,3,104.37
ORD2018OCT_957,1,credit_card,2,95.65
ORD2018OCT_8325,1,credit_card,4,48.1
ORD2018OCT_4637,1,credit_card,2,145.88
ORD2018OCT_6700,1,credit_card,1,33.13
ORD2018OCT_6713,1,credit_card,7,516.28
ORD2018OCT_4561,1,credit_card,10,606.21
ORD2018OCT_8661,1,credit_card,5,159.4
ORD2018OCT_3699,1,boleto,1,137.6
ORD2018OCT_4549,1,credit_card,2,77.55
ORD2018OCT_1316,1,debit_card,1,34.68
ORD2018OCT_8648,1,credit_card,8,396.19
ORD2018OCT_6402,1,boleto,1,1605.14
ORD2018OCT_8038,1,credit_card,8,309.28
ORD2018OCT_1065,1,credit_card,10,165.04
ORD2018OCT_3563,1,credit_card,1,51.96
ORD2018OCT_114,1,credit_card,1,41.75
ORD2018OCT_696,1,credit_card,6,115.35
ORD2018OCT_7598,1,boleto,1,48.27
ORD2018OCT_2743,2,voucher,1,102.33
ORD2018OCT_2286,1,credit_card,1,215.55
ORD2018OCT_2091,1,credit_card,6,147.38
ORD2018OCT_9208,1,credit_card,1,545.6
ORD2018OCT_5554,1,credit_card,1,0.73
ORD2018OCT_4112,1,credit_card,8,176.76
ORD2018OCT_8874,1,credit_card,1,7.53
ORD2018OCT_7346,1,credit_card,4,45.88
ORD2018OCT_9877,1,credit_card,1,48.72
ORD2018OCT_4411,1,credit_card,8,216.09
ORD2018OCT_3655,1,credit_card,6,326.21
ORD2018OCT_7058,1,credit_card,5,65.27
ORD2018OCT_5491,1,credit_card,7,87.17
ORD2018OCT_9262,1,boleto,1,47.69
ORD2018OCT_5978,1,credit_card,6,178.03
ORD2018OCT_7382,1,credit_card,10,133.76
ORD2018OCT_8244,1,credit_card,2,224.1
ORD2018OCT_6397,1,credit_card,6,143.93
ORD2018OCT_5599,1,boleto,1,61.0
ORD2018OCT_1162,1,credit_card,1,39.42
ORD2018OCT_3373,1,credit_card,5,102.18
ORD2018OCT_9147,1,credit_card,3,164.12
ORD2018OCT_5204,1,boleto,1,41.75
ORD2018OCT_9027,1,credit_card,4,315.16
ORD2018OCT_5371,1,credit_card,8,184.09
ORD2018OCT_2168,1,credit_card,3,61.64
ORD2018OCT_5856,1,credit_card,7,667.99
ORD2018OCT_8208,1,credit_card,10,161.01
ORD2018OCT_7445,1,credit_card,1,36.0
ORD2018OCT_709,1,credit_card,1,29.1
ORD2018OCT_2950,1,boleto,1,91.02
ORD2018OCT_1863,1,credit_card,1,3.08
ORD2018OCT_6429,1,credit_card,3,83.41
ORD2018OCT_8594,1,credit_card,4,1025.05
ORD2018OCT_6818,1,credit_card,2,58.86
ORD2018OCT_5638,1,boleto,1,219.27
ORD2018OCT_269,1,credit_card,3,153.61
ORD2018OCT_5886,1,boleto,1,68.12
ORD2018OCT_2586,1,credit_card,1,25.53
ORD2018OCT_8968,1,boleto,1,32.83
ORD2018OCT_9831,1,boleto,1,53.0
ORD2018OCT_2748,1,credit_card,1,411.87
ORD2018OCT_2383,2,voucher,1,107.73
ORD2018OCT_9492,1,credit_card,1,134.1
ORD2018OCT_6849,1,boleto,1,72.1
ORD2018OCT_2614,1,credit_card,1,28.77
ORD2018OCT_6536,1,credit_card,1,20.6
ORD2018OCT_7286,1,credit_card,4,71.6
ORD2018OCT_6764,1,credit_card,4,48.16
ORD2018OCT_8918,1,credit_card,1,85.62
ORD2018OCT_2202,1,credit_card,1,26.29
ORD2018OCT_8467,1,credit_card,1,94.22
ORD2018OCT_4904,1,credit_card,2,115.45
ORD2018OCT_6733,1,credit_card,1,89.1
ORD2018OCT_6040,1,credit_card,2,198.67
ORD2018OCT_4422,1,credit_card,3,232.73
ORD2018OCT_3308,1,boleto,1,99.75
ORD2018OCT_4267,1,credit_card,2,86.54
ORD2018OCT_9272,1,credit_card,5,252.34
ORD2018OCT_5530,1,credit_card,1,87.3
ORD2018OCT_6654,2,voucher,1,50.0
ORD2018OCT_7337,1,credit_card,1,33.73
ORD2018OCT_6543,1,boleto,1,162.15
ORD2018OCT_818,1,boleto,1,130.33
ORD2018OCT_9000,1,boleto,1,161.86
ORD2018OCT_688,1,credit_card,9,464.98
